"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1903530","GO:1903530","regulation of secretion by cell","145/3609","456/14366",0.000657180058140174,0.0242205983691913,0.0204441515604149,"VAMP3/ATP13A2/P3H1/WLS/RAP1A/SNAPIN/SYT2/ADORA1/ZBED6/TGFB2/DISP1/AGT/FKBP1B/IL1A/DPP4/PER2/RAB5A/PDCD6IP/GNAI2/CD200/GSK3B/STXBP5L/GATA2/RAB7A/P2RY12/IL12A/NMU/EPHA5/NKX6-1/SNCA/PPP3CA/SLC9B2/VEGFC/OXCT1/ISL1/HMGCR/F2R/F2RL1/SLC12A2/BMP6/EDN1/PPARD/MICAL1/GJA1/STXBP5/EGFR/STX1A/CYP51A1/PPP1R9A/LGI3/SFRP1/SDCBP/RIMS2/SLC30A8/CCN3/ADCY8/UNC13B/ANXA1/SYK/STXBP1/LRRC8A/PTGES/NCS1/PHPT1/STAM/DNAJC1/KIF5B/ALOX5/SNCG/ANKRD1/TCF7L2/ADAM8/APBB1/SAA1/OSBP/GRK2/CPT1A/TPCN2/GAB2/EXPH5/SIDT2/BACE1/C2CD2L/KLRC2/SLC4A8/KCNMB4/P2RX4/AACS/LAMP1/RAB2B/PCK2/STXBP6/HIF1A/RAB15/TMED10/CALM1/SCG5/VPS18/RAB27A/RAB8B/MCTP2/RAB11FIP3/BAIAP3/RAB26/PDPK1/ABAT/SYT17/PRKCB/DOC2A/STX1B/ITGAM/PARD6A/FOXF1/MYH10/MYO18A/SRCIN1/NSF/LLGL2/UNC13D/SMAD4/RAB27B/TNFRSF11A/STXBP2/GIPC1/RAB8A/TGFB1/KCNN4/CALM3/SPHK2/TRPM4/NR1H2/BMP2/SDC4/NTSR1/PFKL/ITGB2/LIF/HMOX1/RAC2/PLA2G6/IL1RAPL1/CDK16/HTR2C/APLN/ATP6AP1",145
"GO:0002685","GO:0002685","regulation of leukocyte migration","57/3609","154/14366",0.000673267790969269,0.0246584328442495,0.020813719406346,"TNFRSF14/NBL1/ADORA1/ADAM17/EMILIN1/DPP4/ITGA4/MYD88/CCR1/CD47/GCSAM/CD200/CHST2/P2RY12/IL12A/APOD/VEGFC/PTGER4/CCL28/ITGA2/F2RL1/CSF1R/EDN1/SERPINE1/PTN/CCN3/DOCK8/ANXA1/ADAM8/CD81/SWAP70/MDK/VEGFB/FADD/TIRAP/ST3GAL4/JAM3/C3AR1/P2RX4/MMP14/LGALS3/PGF/LGMN/AKT1/THBS1/ADAM10/PYCARD/NOD2/CHST4/ITGA2B/PLCB1/ADA/MAPK1/HMOX1/RAC2/XG/MSN",57
"GO:0061025","GO:0061025","membrane fusion","52/3609","138/14366",0.000703609224899933,0.0254444157769592,0.0214771528176633,"VAMP3/ATP13A2/STX12/SEC22B/SNAPIN/SNAP47/UBXN2A/YIPF4/DYSF/FER1L5/TGFBRAP1/ARL8B/RAB7A/VPS8/STX18/USO1/SNCA/SEPTIN8/YIPF5/STX7/STX11/STX1A/ANXA1/CTSL/STXBP1/PIP4K2A/KIF5B/MYOF/STX3/FOLR1/VPS11/VAMP1/EEA1/STXBP6/SERPINA5/CHP1/VPS39/SNAP23/RAB8B/SPESP1/PRRT2/CORO1A/STX1B/PIP4K2B/PLEKHM1/NSF/SPHK1/NAPG/RAB8A/NECTIN2/NAPA/SNAP29",52
"GO:0007266","GO:0007266","Rho protein signal transduction","47/3609","122/14366",0.000711484265972462,0.0254444157769592,0.0214771528176633,"PLEKHG5/PHACTR4/ARHGAP29/CDC42EP3/GPR17/CUL3/HEG1/CCDC125/F2R/F2RL1/RASGRF2/PDGFRB/COL1A2/PRAG1/DLC1/KANK1/CTNNAL1/LPAR1/ABL1/NET1/NRP1/SHTN1/ARHGAP1/CFL1/ARHGAP42/ARHGEF12/ARHGDIB/EPS8/KCTD10/LPAR6/RHOJ/GPR65/C15orf62/RHOV/RASGRF1/CDH13/FLCN/ITGA3/CDC42EP4/ARHGDIA/RALBP1/ROCK1/ARHGEF18/MYO9B/EPS8L1/OPHN1/LPAR4",47
"GO:0006695","GO:0006695","cholesterol biosynthetic process","22/3609","46/14366",0.000712096277716948,0.0254444157769592,0.0214771528176633,"DHCR24/PRKAA2/HSD17B7/LBR/MSMO1/HMGCS1/HMGCR/FGF1/CYP51A1/INSIG1/FDFT1/IDI1/ERLIN1/DHCR7/SC5D/MVK/MVD/LSS/SEC14L2/CYB5R3/EBP/NSDHL",22
"GO:1902653","GO:1902653","secondary alcohol biosynthetic process","22/3609","46/14366",0.000712096277716948,0.0254444157769592,0.0214771528176633,"DHCR24/PRKAA2/HSD17B7/LBR/MSMO1/HMGCS1/HMGCR/FGF1/CYP51A1/INSIG1/FDFT1/IDI1/ERLIN1/DHCR7/SC5D/MVK/MVD/LSS/SEC14L2/CYB5R3/EBP/NSDHL",22
"GO:0031279","GO:0031279","regulation of cyclase activity","18/3609","35/14366",0.000729386254560319,0.0255969747460287,0.0216059249742391,"CAP1/CALM2/GNAI2/CACNA1D/GPR87/NPFFR2/ADGRV1/CAP2/MAPK14/GABBR2/STIM1/ORAI1/EDNRB/AKAP5/CALM1/NF1/TIMP2/CALM3",18
"GO:0046189","GO:0046189","phenol-containing compound biosynthetic process","18/3609","35/14366",0.000729386254560319,0.0255969747460287,0.0216059249742391,"PARK7/TGFB2/CHML/ZEB2/SNCA/SLC45A2/GPR37/GATA3/TYR/PMEL/DCT/GCH1/OCA2/CDH3/CTNS/MFSD12/GIPC1/ATP7A",18
"GO:0097205","GO:0097205","renal filtration","13/3609","22/14366",0.000729470099417542,0.0255969747460287,0.0216059249742391,"ADORA1/F2R/F2RL1/ADGRF5/GJA1/MCAM/PTPRO/MYO1E/CORO2B/EMP2/ITGA3/RHPN2/PDGFB",13
"GO:0018212","GO:0018212","peptidyl-tyrosine modification","103/3609","310/14366",0.000752557068149514,0.0261148097556729,0.0220430197668236,"TNFRSF14/ERRFI1/MTOR/EPHA2/EPHB2/TESK2/JAK1/IL12RB2/EFNA1/CLK2/ADORA1/AGT/ADAM17/PKDCC/SOCS5/TGFA/NCK2/MERTK/TTL/CLK1/SH3BP5/MST1R/DOCK3/EPHA6/RAP2B/IL12A/TXK/KIT/KDR/EPHA5/EPGN/EREG/AREG/BTC/FBXW7/PDGFC/ISL1/IL31RA/IL6ST/TSLP/SPINK1/CSF1R/PDGFRB/CLK4/BMP6/NEDD9/DDR1/FYN/PDGFA/EGFR/CD36/HIPK2/SFRP1/IL7/ANGPT1/ENPP2/TESK1/SYK/ABL1/ABI1/NRP1/AFAP1L2/CD81/WEE1/PTPRJ/OSBP/SCYL1/NOX4/CBL/STYK1/GPRC5A/ERBB3/PIBF1/TYRO3/MAP2K1/CSPG4/PEAK1/IQGAP1/IGF1R/MLST8/GPRC5B/NOD2/PLCG2/TNK1/GGNBP2/SRCIN1/ITGB3/ACE/PECAM1/SOCS3/MAP2K2/AXL/TGFB1/PPP2R1A/ANGPT4/PRNP/PTPN1/CASS4/ITGB2/TPST2/LIF/PDGFB/RAP2C",103
"GO:1901615","GO:1901615","organic hydroxy compound metabolic process","137/3609","429/14366",0.000753140417868382,0.0261148097556729,0.0220430197668236,"PARK7/AKR7A2/LDLRAP1/DHDDS/OSBPL9/SCP2/DHCR24/PRKAA2/CTSK/GBA/HSD17B7/SOAT1/NR5A2/TGFB2/LBR/ITPKB/CHML/RETSAT/CYP27C1/ZEB2/OSBPL6/INPP1/PECR/PER2/HDLBP/HRH1/IP6K1/ACP3/CLCN2/QDPR/KIT/COQ2/SNCA/FGF2/INPP4B/MSMO1/CYP4V2/SLC45A2/AMACR/HMGCS1/RNF180/GCNT4/HMGCR/FGF1/BMP6/IP6K3/PPARD/BTBD9/SYNJ2/CYP51A1/GPR37/INSIG1/FDFT1/ASAH1/EPHX2/SNAI2/SQLE/VLDLR/ALDH1A1/PTGR1/IDI1/AKR1C3/GATA3/LIPA/ERLIN1/SMPD1/CYB5R2/DKK3/OSBP/TKFC/ALDH3B1/DHCR7/DGAT2/TYR/MTMR2/FDX1/PTS/DPAGT1/SC5D/LIMA1/PMEL/CYP27B1/NUDT4/MVK/SCARB1/DCT/PIP4P1/PCK2/GCH1/HIF1A/SGPP1/NPC2/ERG28/SPTLC2/DIO2/LGMN/ITPK1/OCA2/SORD/SLC27A2/FAH/ALDH1A3/ABAT/ITGAM/CDH3/PLCG2/MVD/CTNS/HSD17B1/OSBPL7/NFE2L1/SPHK1/NPC1/MFSD12/GIPC1/ISYNA1/ITPKC/LIPE/SPHK2/PANK2/BMP2/NTSR1/PDXK/ITGB2/LSS/SEC14L2/INPP5J/APOL1/SREBF2/CYB5R3/GK/EBP/NUDT10/SLC16A2/ATP7A/NSDHL/MECP2",137
"GO:0048754","GO:0048754","branching morphogenesis of an epithelial tube","50/3609","132/14366",0.000769031031741306,0.0265089520353179,0.0223757078523368,"EPHA2/CLIC4/PBX1/AGT/GDF7/GBX2/TGFBR2/PLXND1/KDR/AREG/PKD2/LEF1/FGF2/SPRY1/ADAMTS16/FOXD1/FGF1/EDN1/DDR1/HOXA5/GLI3/EYA1/EXT1/ABL1/NRP1/DLG5/DCHS1/WT1/MDK/YAP1/TBX3/MMP14/NFATC4/FOXA1/SIX1/SIX4/CTSH/SOX8/SALL1/FOXF1/LHX1/HOXB7/NOG/SOX9/LAMA1/SMAD4/BMP2/STK4/LAMA5/MAGED1",50
"GO:0003015","GO:0003015","heart process","70/3609","198/14366",0.000801865919621313,0.0274791478887772,0.0231946319255189,"MTOR/SLC9A1/PPCS/CYP2J2/PDE4B/ATP1A1/NOS1AP/RGS4/ATP1B1/RGS2/ADORA1/TGFB2/AGT/FKBP1B/EHD3/CALM2/ASB3/THRB/GNAI2/CACNA1D/SHOX2/NMU/ISL1/PDE4D/KCNN2/SGCD/NKX2-5/EDN1/TBX18/BVES/FYN/GJA1/CCN2/RPS6KA2/CACNA2D1/SEMA3A/KCNH2/STC1/EXT1/CELF2/RNLS/GSTO1/ADM/EXT2/VEGFB/GRK2/KCNE3/NOX4/YAP1/SPX/KCNJ8/ATP2B1/P2RX4/GCH1/CALM1/ATP2A3/JUP/GJC1/TBX2/ACE/DSG2/SMAD7/NEDD4L/PRKACA/DMPK/CALM3/TRPM4/ADA/APLN/TAFAZZIN",70
"GO:0007568","GO:0007568","aging","95/3609","283/14366",0.00081248705556623,0.0276812450326634,0.0233652183237804,"MTOR/PRDM2/CASP9/JUN/GBA/PRELP/AGT/ID2/SMC6/MSH6/PNPT1/IGFBP2/INPP5D/ATG7/TGFBR2/MME/TP63/CLDN1/APOD/SNCA/PPP3CA/FGF2/TERT/PLK2/HMGCR/SLC12A2/CTNNA1/PDGFRB/CANX/EDN1/HMGA1/MAPK14/CCN2/MAP3K5/CITED2/TWIST1/PPP1R9A/SERPINE1/LOXL2/WRN/POLB/CDKN2A/CDKN2B/NEK6/ASS1/ABL1/DNMBP/ADM/PICALM/NOX4/ATM/CRYAB/CHEK1/CDK2/HMGA2/PAWR/ATP2B1/NUAK1/TBX3/GJB2/ATP8A2/EDNRB/COL4A2/FOS/AKT1/MAP2K1/ULK3/SIN3A/BCL2A1/ABAT/LITAF/SRR/ENO3/CTC1/KRT16/CNP/TBX2/MAP3K3/GRB2/TIMP2/RNF165/MBD2/GPX4/MBD3/CARM1/ERCC1/PRNP/GSS/ADA/MAPK1/TSPO/MAGEA2B/MAGEA2/ATP6/ND4",95
"GO:0035272","GO:0035272","exocrine system development","19/3609","38/14366",0.000820019448317683,0.0277763813129574,0.023445521068724,"WLS/TGFB2/PLXNA1/PLXND1/CLCN2/FOXC1/PDGFA/SEMA3A/POLB/NRP1/PAX6/NTN4/RAB26/SOX9/LAMA1/TGFB1/TGM2/LAMA5/SOX10",19
"GO:0044089","GO:0044089","positive regulation of cellular component biogenesis","148/3609","469/14366",0.000833251378629031,0.0280343941106735,0.0236633048187632,"AGRN/PARK7/CLSTN1/MTOR/EPHA2/ATP13A2/EPHB2/WASF2/ADGRL2/ELAPOR1/AMIGO1/SETDB1/TPR/AGT/EMILIN1/FAM98A/CDC42EP3/NCK2/ACTR3/SUMO1/BRK1/PDCD6IP/MYD88/TASOR/CD47/GSK3B/RAB7A/P2RY12/CLDN1/IL1RAP/HTT/STX18/LDB2/SLAIN2/KIT/KDR/SNCA/GRID2/FNIP2/ICE1/PIK3R1/F2RL1/APC/FNIP1/SYNPO/G3BP1/CARMIL1/TPBG/WASF1/CCN2/SNX9/THBS2/FSCN1/SCIN/COBL/CD36/ARHGEF5/CLU/SFRP1/RP1/SDCBP/WASHC5/UNC13B/TESK1/SYK/TGFBR1/LPAR1/ABL1/STAM/PIP4K2A/NRP1/DLG5/PLCE1/SWAP70/CKAP5/PTPRJ/CORO1B/CTTN/FCHSD2/NOX4/CEP295/MMP1/ATM/TIRAP/CLSTN3/EPS8/AMIGO2/RAPGEF3/WNT10B/PIP4K2C/NAV3/HRK/P2RX7/CLIP1/PAN3/SETDB2/SLITRK6/AJUBA/NIN/FERMT2/LGALS3/PLEK2/FLRT2/GPR65/WARS1/CYFIP1/FMN1/C15orf62/MNS1/SMAD3/IQGAP1/MLST8/ABCA3/CORO1A/PYCARD/HAS3/PLCG2/PFN1/DHX33/PIP4K2B/PLEKHM1/MAPT/SOX9/CDC42EP4/GRB2/SEPTIN9/SPIRE1/ROCK1/GMFG/TGFB1/ERCC1/NR1H2/EPS8L1/FERMT1/ID1/SDC4/ZMYND8/MORC2/RAC2/BAIAP2L2/BIK/IL1RAPL1/MSN/ATP7A/SRPX2/FRMD7/SLITRK4/MECP2",148
"GO:0042310","GO:0042310","vasoconstriction","26/3609","58/14366",0.000841940241419387,0.0280343941106735,0.0236633048187632,"HTR1D/AGT/WDR35/PER2/HRH1/RAP1GDS1/HMGCR/F2R/HRH2/EDN1/GJA1/EGFR/DOCK4/HTR7/ADM/PIK3C2A/ARHGAP42/KCNMB4/ATP2B1/EDNRB/AKT1/ACE/TRPM4/MKKS/APLN/AVPR2",26
"GO:0045216","GO:0045216","cell-cell junction organization","63/3609","175/14366",0.000842532664488687,0.0280343941106735,0.0236633048187632,"EPHA2/PATJ/PKP1/TGFB2/AGT/XIRP2/PDCD6IP/HEG1/PRKCI/CLDN1/ADD1/WDR1/CDH10/CDH6/F2R/F2RL1/APC/CTNNA1/CSF1R/BMP6/GJA1/AFDN/FSCN1/CLDN4/IKBKB/SNAI2/MTDH/EXT1/TJP2/TGFBR1/DLG5/PKP3/DCHS1/RDX/NECTIN1/JAM3/PTPRO/HDAC7/GJB2/CDH24/FERMT2/PRKCH/ADAM10/SMAD3/KIFC3/PARD6A/CDH1/FLCN/JUP/GJC1/ACE/PECAM1/ACTG1/EPB41L3/ROCK1/CDH2/DSG2/SMAD7/PRKACA/TGFB1/PARD6B/ARVCF/NLGN4X",63
"GO:0007411","GO:0007411","axon guidance","69/3609","195/14366",0.000846772654878705,0.0280343941106735,0.0236633048187632,"EPHA2/EPHB2/LYPLA2/SEMA6C/EFNA4/EFNA3/EFNA1/LHX4/LAMC2/LHX9/PLXNA2/GDF7/SEMA4C/NRP2/GBX2/ROBO2/EPHA6/GAP43/PLXNA1/PLXND1/RYK/EPHA5/BMPR1B/PALLD/ISL1/FOXD1/SEMA6A/SLIT3/TUBB2B/FYN/HOXA2/GLI3/SEMA3A/PLXNA4/FZD3/EXT1/GATA3/KIF5B/NRP1/MYPN/SEMA4G/PAX6/NECTIN1/ROBO3/ROBO4/FEZ1/PTPRO/KIF5A/PLXNC1/NRXN3/FLRT2/RPS6KA5/CYFIP1/SEMA6D/NPTN/ISL2/EFNB3/LHX1/WNT3/NOG/LAMA1/PTPRM/LAMA3/RNF165/SMAD4/SEMA6B/LAMA5/RAC2/OPHN1",69
"GO:0001654","GO:0001654","eye development","103/3609","311/14366",0.0008517839906947,0.0280351955103006,0.0236639812651163,"GNB1/MFN2/EPHA2/MFAP2/EPHB2/CLIC4/PHACTR4/BCAR3/PYGO2/PBX1/IGFN1/TGFB2/WNT9A/ZNF513/MERTK/DLX1/COL5A2/MTERF4/THRB/RARB/TGFBR2/MITF/CRYBG3/MYH15/PRKCI/SKIL/CLCN2/PROM1/BMPR1B/PITX2/BBS7/FGF2/SPRY1/LPCAT1/NIPBL/PDGFRB/SH3PXD2B/FOXC1/BMP6/USP45/CITED2/TWIST1/ABCB5/GLI3/TSPAN12/PTN/HIPK2/RP1/OSR2/TOPORS/TDRD7/TGFBR1/KLF4/PBX3/SLC25A25/COL5A1/GATA3/VIM/RAB18/NRP1/ZDHHC16/RRM1/TUB/PAX6/WT1/PLAAT3/MYO7A/CRYAB/NECTIN1/TULP3/ATP2B1/ATP8A2/FREM2/SLITRK6/RPGRIP1/SALL2/HIF1A/RHOJ/TTLL5/MEIS2/LCTL/SMAD3/NR2E3/STRA6/ALDH1A3/SOX8/NKD1/HSF4/MAF/CTNS/NF1/LHX1/TBX2/SOX9/JMJD6/LAMA1/PTPRM/SPRED3/SMG9/BLOC1S3/TBC1D20/TGIF2/CHRDL1",103
"GO:0051930","GO:0051930","regulation of sensory perception of pain","16/3609","30/14366",0.000856365187089386,0.0280351955103006,0.0236639812651163,"MTOR/SLC9A1/OPRD1/ADORA1/MGLL/ACP3/NMU/F2R/EDN1/GRM1/FABP5/CCN3/SPX/EDNRB/ZFHX2/NTSR1",16
"GO:0014910","GO:0014910","regulation of smooth muscle cell migration","28/3609","64/14366",0.000867591307047723,0.0281715547771713,0.0237790795577381,"DOCK7/AGT/PLXNA1/TERT/ITGA2/PDGFRB/PPARD/PDGFA/SERPINE1/DOCK4/HAS2/CCN4/NR4A3/NRP1/PRKG1/PLAU/MDK/CORO1B/GSTP1/NOX4/SORL1/SEMA6D/IQGAP1/NDRG4/ACE/ADAMTS1/PDGFB/ATP7A",28
"GO:0042982","GO:0042982","amyloid precursor protein metabolic process","30/3609","70/14366",0.000872969956191772,0.0281715547771713,0.0237790795577381,"LDLRAP1/DHCR24/EFNA3/EFNA1/SOAT1/ADAM17/RTN4/NSG1/ADAM19/RANBP9/CLU/SPON1/RTN3/PICALM/BACE1/SORL1/SLC2A13/PAWR/RTN1/TMED10/ADAM10/APH1B/FLOT2/ROCK1/PIN1/PSENEN/KLK6/PRNP/BACE2/ITM2A",30
"GO:0001890","GO:0001890","placenta development","47/3609","123/14366",0.000874952725161292,0.0281715547771713,0.0237790795577381,"CCN1/ASH1L/LHX4/ETNK2/VASH2/BIRC6/CASP8/PPARG/EOMES/SETD2/GATA2/MME/PKD2/LEF1/STOX2/ADAM19/PPARD/MAPK14/TFEB/GJA1/CITED2/MAP3K4/ITGB8/PTN/DNAJB6/STC1/PHLDA2/ADM/KRT8/CYP27B1/GJB2/HIF1A/ZFP36L1/AKT1/MAP2K1/SOX15/GGNBP2/GRB2/SOCS3/ADA/STK4/MAPK1/LIF/PDGFB/CCDC134/PLAC1/NSDHL",47
"GO:0051345","GO:0051345","positive regulation of hydrolase activity","152/3609","484/14366",0.000897073324810712,0.0287259545540479,0.0242470379826605,"AGRN/MTOR/CASP9/EPHA2/RCC2/MUL1/RAP1GAP/LAPTM5/DOCK7/SYDE2/CCN1/BCAR3/ARHGAP29/F3/RAP1A/CHTOP/EFNA3/EFNA1/IFI16/RGS4/ATP1B1/TOR1AIP2/RGS1/DENND1B/PPP1R15B/AGT/WDR35/XDH/CALM2/PSME4/AHSA2P/EIF2AK3/TBC1D8/CASP10/CASP8/DNAJB2/DOCK10/NGEF/BOK/PPARG/IQSEC1/IFT57/CD200/ADPRH/GSK3B/P2RY12/ARHGEF26/TXK/KIT/SNCA/RAP1GDS1/FGF2/TBC1D9/ITGA2/SNX18/CCDC125/F2R/F2RL1/RASA1/ARAP3/PDGFRB/GM2A/CYFIP2/TBC1D9B/NEDD9/TBC1D7/KHDC1/CASP8AP2/FYN/CCN2/MAP3K5/TIAM2/SNX9/AFDN/EGFR/CLDN4/PCOLCE/ARHGEF5/SOX7/DLC1/WRN/SFRP1/DOCK8/GNAQ/DAPK1/SYK/LPAR1/TNFSF15/SLC27A4/TBC1D13/RAPGEF1/NET1/USP6NL/RSU1/VSIR/PSAP/CTSD/FADD/PICALM/ARHGAP42/CASP1/BLID/RAPGEF3/CORO1C/PSME1/PSME2/PRKD1/FERMT2/RGS6/GPR65/CALM1/LGMN/AKT1/RASGRP1/APH1B/SMAD3/CTSH/RASGRF1/PDPK1/PYCARD/MTSS2/RAP1GAP2/ATP2A3/PFN1/NLRP1/FLCN/NF1/CCL18/PSME3/GRN/MAPT/TBC1D16/RALBP1/MALT1/PMAIP1/PIN1/DNAJB1/PSENEN/CALM3/NAPA/PPP1R15A/NR1H2/NLRP2/TBC1D20/BMP2/TGM2/ADRM1/SH3BP1/FBLN1/GRAMD4/MAPK12/AIFM1",152
"GO:1990778","GO:1990778","protein localization to cell periphery","102/3609","308/14366",0.000902035772570797,0.0287278784090482,0.0242486618724839,"RER1/VAMP3/CLSTN1/EPHA2/EPHB2/LDLRAP1/EPB41/EFCAB7/RAP1A/PDZK1/ATP1B1/EFR3B/EHD3/PKDCC/TTC7A/ASB3/VAMP5/KCNIP3/GORASP2/TMBIM1/PID1/STAC/GORASP1/ZDHHC23/RAB7A/PLS1/PRKCI/TNIK/GAK/NSG1/KCNIP4/DAB2/PIK3R1/SQSTM1/NHLRC1/TPBG/MRAP2/STX7/AFDN/EGFR/ADAM22/DPP6/ZDHHC2/ANK1/IKBKB/STXBP1/KIF5B/TSPAN15/SORBS1/ZFYVE27/PKP3/CD81/DCHS1/TUB/LIN7C/ZDHHC5/STX3/EHD1/PPFIA1/PICALM/RDX/TAMALIN/KRT18/MMP14/LGALS3/PRKCH/AKAP5/RAB15/AKT1/MYO5A/WDR72/ADAM10/RAB8B/PTPN9/SLC9A3R2/RAB26/PDPK1/EMP2/GGA2/STX1B/VPS35/CDH1/ZDHHC7/ARHGAP44/FLOT2/STAC2/JUP/NSF/ITGA3/EPB41L3/RAB31/ROCK1/CDH2/MISP/RAB8A/PLEKHF1/TGFB1/MYADM/PRNP/LAMA5/GGA1/ARL13A",102
"GO:0006914","GO:0006914","autophagy","156/3609","499/14366",0.000960918602394311,0.0302741022044659,0.0255538002979675,"PARK7/MTOR/MFN2/VPS13D/ATP13A2/MUL1/STX12/ATP5IF1/RRAGC/PLK3/PRKAA2/ELAPOR1/DRAM2/SEC22B/CTSK/SNAPIN/GBA/UBQLN4/IFI16/YOD1/TRIM17/GPR137B/UBXN2A/TGFBRAP1/DAPL1/ATG16L1/BOK/ATG4B/ARL8B/ATG7/RAB5A/FYCO1/ATP6V1A/ADPRH/GSK3B/RAB7A/USP13/HTT/UCHL1/KDR/SNCA/MFSD8/FBXW7/SLC25A4/TRIML2/PLK2/ARSB/ATG12/VDAC1/ATP6V0E1/SQSTM1/NHLRC1/TFEB/ATP6V1B2/LZTS1/CLU/ATP6V1H/CHMP4C/MTDH/ATP6V1C1/TMEM74/UBQLN1/DAPK1/ATP6V1G1/GOLGA2/ABL1/STAM/PIP4K2A/ACBD5/WAC/DEPP1/PSAP/TRIM8/TOLLIP/TRIM6/EIF4G2/PIK3C2A/AMBRA1/ATG13/VPS37C/GPR137/RAB1B/TPCN2/CTTN/SESN3/CASP1/ATM/PAFAH1B2/VPS11/FEZ1/EI24/DDIT3/PIP4K2C/HSPB8/TRIM13/PRKD1/HIF1A/ZFYVE1/SPTLC2/CALM1/TECPR2/AKT1/VPS18/VPS39/NEDD4/ULK3/NUPR1/PYCARD/VPS35/NOD2/ATP6V0D1/MAP1LC3B/RNF166/WDR81/FLCN/PIP4K2B/ORMDL3/ATP6V0A1/RETREG3/PLEKHM1/MAPT/OSBPL7/WIPI1/ITGB4/MTCL1/ROCK1/RMC1/NPC1/EPG5/RNF152/DAPK3/MCOLN1/KEAP1/PRKACA/RAB8A/CERS1/PLEKHF1/C19orf12/SIRT2/VPS16/EEF1A2/ATP6V1E1/SNAP29/RNF185/FBXO7/HMOX1/EP300/SREBF2/TSPO/SRPX/MTMR8/MID2/LAMP2/MAGEA3/MAGEA6/TAFAZZIN",156
"GO:0061919","GO:0061919","process utilizing autophagic mechanism","156/3609","499/14366",0.000960918602394311,0.0302741022044659,0.0255538002979675,"PARK7/MTOR/MFN2/VPS13D/ATP13A2/MUL1/STX12/ATP5IF1/RRAGC/PLK3/PRKAA2/ELAPOR1/DRAM2/SEC22B/CTSK/SNAPIN/GBA/UBQLN4/IFI16/YOD1/TRIM17/GPR137B/UBXN2A/TGFBRAP1/DAPL1/ATG16L1/BOK/ATG4B/ARL8B/ATG7/RAB5A/FYCO1/ATP6V1A/ADPRH/GSK3B/RAB7A/USP13/HTT/UCHL1/KDR/SNCA/MFSD8/FBXW7/SLC25A4/TRIML2/PLK2/ARSB/ATG12/VDAC1/ATP6V0E1/SQSTM1/NHLRC1/TFEB/ATP6V1B2/LZTS1/CLU/ATP6V1H/CHMP4C/MTDH/ATP6V1C1/TMEM74/UBQLN1/DAPK1/ATP6V1G1/GOLGA2/ABL1/STAM/PIP4K2A/ACBD5/WAC/DEPP1/PSAP/TRIM8/TOLLIP/TRIM6/EIF4G2/PIK3C2A/AMBRA1/ATG13/VPS37C/GPR137/RAB1B/TPCN2/CTTN/SESN3/CASP1/ATM/PAFAH1B2/VPS11/FEZ1/EI24/DDIT3/PIP4K2C/HSPB8/TRIM13/PRKD1/HIF1A/ZFYVE1/SPTLC2/CALM1/TECPR2/AKT1/VPS18/VPS39/NEDD4/ULK3/NUPR1/PYCARD/VPS35/NOD2/ATP6V0D1/MAP1LC3B/RNF166/WDR81/FLCN/PIP4K2B/ORMDL3/ATP6V0A1/RETREG3/PLEKHM1/MAPT/OSBPL7/WIPI1/ITGB4/MTCL1/ROCK1/RMC1/NPC1/EPG5/RNF152/DAPK3/MCOLN1/KEAP1/PRKACA/RAB8A/CERS1/PLEKHF1/C19orf12/SIRT2/VPS16/EEF1A2/ATP6V1E1/SNAP29/RNF185/FBXO7/HMOX1/EP300/SREBF2/TSPO/SRPX/MTMR8/MID2/LAMP2/MAGEA3/MAGEA6/TAFAZZIN",156
"GO:0032928","GO:0032928","regulation of superoxide anion generation","12/3609","20/14366",0.000972123561858382,0.0303145188590655,0.0255879152359887,"AGT/GNAI2/F2RL1/EGFR/SYK/GSTP1/AKT1/ITGAM/MAPT/ACP5/TGFB1/ITGB2",12
"GO:0007160","GO:0007160","cell-matrix adhesion","72/3609","206/14366",0.000979008034319528,0.0303145188590655,0.0255879152359887,"RCC2/SLC9A1/TESK2/ITGA10/THBS3/NID1/EMILIN1/ITGA4/SNED1/GSK3B/APOD/KDR/CCL28/ITGA2/PIK3R1/RASA1/DDR1/CCN2/CD36/SERPINE1/DLC1/SFRP1/CDKN2A/ABL1/NRP1/COL13A1/PLAU/SORBS1/COL17A1/PTPRJ/PPFIA1/CTTN/JAM3/ITGA7/CD63/CORO1C/MMP14/AJUBA/NID2/FERMT2/FBLN5/FMN1/THBS1/ONECUT1/SMAD3/CORO2B/PEAK1/IQGAP1/PDPK1/EMP2/TAOK2/CDH13/MINK1/NF1/JUP/DUSP3/ITGA2B/ITGB3/ITGA3/ITGB4/ACTG1/ROCK1/ONECUT2/DAPK3/COL5A3/BCAM/FUT1/FERMT1/RIN2/SDC4/ITGB2/GPM6B",72
